# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	R	O	O	O	O	O	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	R	R	R	R	R	O	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Project	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	Environment	Environment	Environment	Environment	Environment	User defined	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Data management	Data management	Sample collection	Nucleic acid extraction	Nucleic acid extraction
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	expedition_id	cruiseName	cruiseURL	cruiseStartDate	cruiseEndDate	cruiseLocation	geomeName	geomeURL	expeditionReportName	expeditionReportURL	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	dna_conc	dna_conc_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	transmittance_unit	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_yield	dna_yield_unit
EX2107_D12_02W	sample			EX2107_D12_02W					-78.4334	29.74693					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Knolls North - Blake Plateau	2021-11-12T18:47:55Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															816.329	816.329			7.934					35.173																5.321	mg/L																																																											DIVE12											
EX2107_D12_01W	sample			EX2107_D12_01W					-78.4357	29.74822					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Knolls North - Blake Plateau	2021-11-12T18:14:20Z				missing: not provided	missing: not provided	missing: not provided			ROV																0.45														1.71	L															502.342	502.342			16.345					36.224																5.53	mg/L																																																											DIVE12											
EX2107_D11_BLW	negative control	field negative		EX2107_D11_BLW					not applicable: control sample	not applicable: control sample					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	not applicable: control sample	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D11_05W	sample			EX2107_D11_05W					-81.8001	23.96983					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Key West Scarp-Florida Strait	2021-11-10T17:20:10Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															1131.014	1131.014			4.432					35.05																6.536	mg/L																																																											DIVE11											
EX2107_D11_04W	sample			EX2107_D11_04W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D11_03W	sample			EX2107_D11_03W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D11_02W	sample			EX2107_D11_02W					-81.7992	23.96935					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Key West Scarp-Florida Strait	2021-11-10T15:11:40Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															1152.242	1152.242			4.401					35.081																6.638	mg/L																																																											DIVE11											
EX2107_D11_01W	sample			EX2107_D11_01W					-81.7986	23.9695					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Key West Scarp-Florida Strait	2021-11-10T14:31:35Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															502.188	502.188			13.613					35.749																4.279	mg/L																																																											DIVE11											
EX2107_D10_BLW	negative control	field negative		EX2107_D10_BLW					not applicable: control sample	not applicable: control sample					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	not applicable: control sample	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D10_05W	sample			EX2107_D10_05W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D10_04W	sample			EX2107_D10_04W					-84.111	24.38074					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Shark Fin	2021-11-09T16:29:48Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															2419.187	2419.187			4.322					35.004																6.837	mg/L																																																											DIVE1											
EX2107_D10_03W	sample			EX2107_D10_03W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D10_02W	sample			EX2107_D10_02W					-84.1113	24.38024					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Shark Fin	2021-11-09T15:06:19Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															2461.364	2461.364			4.328					34.952																6.832	mg/L																																																											DIVE1											
EX2107_D10_01W	sample			EX2107_D10_01W					-84.1123	24.3799					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Shark Fin	2021-11-09T13:53:32Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															504.008	504.008			8.308					35.016																3.906	mg/L																																																											DIVE1											
EX2107_D09_BLW	negative control	field negative		EX2107_D09_BLW					not applicable: control sample	not applicable: control sample					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	not applicable: control sample	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D09_05W	sample			EX2107_D09_05W					-83.0532	24.16262					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Tortuga Valley Scarp	2021-11-08T20:18:16Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															924.46	924.46			5.83					34.9																4.956	mg/L																																																											DIVE9											
EX2107_D09_04W	sample			EX2107_D09_04W					-83.0528	24.16221					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Tortuga Valley Scarp	2021-11-08T19:14:42Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															973.341	973.341			5.826					34.896																5.003	mg/L																																																											DIVE9											
EX2107_D09_03W	sample			EX2107_D09_03W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D09_02W	sample			EX2107_D09_02W					-83.0499	24.16137					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Tortuga Valley Scarp	2021-11-08T16:23:07Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															984.266	984.266			5.821					34.869																4.999	mg/L																																																											DIVE9											
EX2107_D09_01W	sample			EX2107_D09_01W					-83.0528	24.16361					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Tortuga Valley Scarp	2021-11-08T15:35:58Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															503.29	503.29			9.041					35.084																3.866	mg/L																																																											DIVE9											
EX2107_D08_BLW	negative control	field negative		EX2107_D08_BLW					not applicable: control sample	not applicable: control sample					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	not applicable: control sample	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D08_10W	sample			EX2107_D08_10W					-77.0215	28.91594					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Sinkhole	2021-11-05T17:51:05Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															1090.466	1090.466			4.543					35.013																8.034	mg/L																																																											DIVE8											
EX2107_D08_09W	sample			EX2107_D08_09W					-77.0211	28.91612					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Sinkhole	2021-11-05T17:15:11Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															1154.157	1154.157			4.382					35.002																8.112	mg/L																																																											DIVE8											
EX2107_D08_05W	sample			EX2107_D08_05W					-77.0212	28.91651					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	Southeast U.S.: Sinkhole	2021-11-05T15:43:13Z				missing: not provided	missing: not provided	missing: not provided			ROV				Longmire's Buffer Solution												0.45														1.71	L															1192.868	1192.868			4.389					35.001																8.123	mg/L																																																											DIVE8											
EX2107_D08_04W	sample			EX2107_D08_04W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2107_D08_03W	sample			EX2107_D08_03W					missing: not provided	missing: not provided					EX2107	Windows to the Deep 2021: Southeast U.S. ROV and Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2107/welcome.html	10/26/21	11/15/21	Southeast U.S.	EX2107_eDNA (EX2107_eDNA)	https://geome-db.org/record/ark:/21547/Ffd2	EX-21-07	https://repository.library.noaa.gov/view/noaa/42468	missing: not provided	missing: not provided				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
